Auto Impedances,,,,,,Rail Access Impedances,,,,,,Air Access Impedances,,,,,,Bus Access Impedances,,,,
ZONE 1,ZONE 2,ZONE PAIR,Dist (mile),CongTT (min),,Zone,Station,ZoneSta,Dist (mile),Time (min),,Zone,Station,ZoneSta,Dist (mile),Time (min),,Zone,Station,ZoneSta,Dist (mile),Time (min)
115,146,115146,73.48972793,92.71084985,,126,WAU,126WAU,14.7424114,17.30955638,,,,,,,,146,MKE,146MKE,146.3674238,138.3250563
115,147,115147,365.6841661,406.2537259,,126,APP,126APP,34.87212782,38.28487164,,,,,,,,146,MKA,146MKA,152.1954254,144.0187805
115,148,115148,224.7357861,235.5135999,,126,SHW,126SHW,33.64053877,39.37229836,,,,,,,,146,HDS,146HDS,176.1101778,157.7553942
115,149,115149,148.7231364,174.8711601,,126,WIT,126WIT,37.23511368,43.35275743,,,,,,,,146,LLD,146LLD,178.6793425,160.25301
115,150,115150,131.8292896,136.3717932,,126,SVU,126SVU,41.0928216,44.51590417,,,,,,,,146,MIU,146MIU,200.080328,180.8252586
115,151,115151,141.8221533,168.8137315,,126,SVP,126SVP,41.40665923,44.89250934,,,,,,,,146,MSP,146MSP,199.5216844,181.9598569
115,152,115152,202.3958376,208.6861257,,126,OSU,126OSU,46.14022927,49.62959338,,,,,,,,146,MNA,146MNA,204.1475375,184.8924681
115,153,115153,168.5008646,187.0726476,,126,DPE,126DPE,49.55672985,52.66646074,,,,,,,,146,CCL,146CCL,208.6625983,195.0657196
115,154,115154,178.7691731,211.2956536,,126,OSH,126OSH,49.7948551,53.15804922,,,,,,,,146,CHI,146CHI,223.0846294,209.9621716
115,155,115155,174.5133462,190.5612506,,126,GBY,126GBY,51.92156222,56.17630201,,,,,,,,147,MIU,147MIU,248.274222,235.1530911
115,156,115156,118.5736314,136.5125128,,126,WSU,126WSU,65.92659883,65.92158798,,,,,,,,147,MNA,147MNA,250.2619731,237.1408422
115,157,115157,193.0025487,201.1767851,,126,WSF,126WSF,65.50592525,68.67451152,,,,,,,,147,MSP,147MSP,252.6678262,240.3821201
115,158,115158,162.3534476,173.2780421,,126,FDL,126FDL,67.57813012,70.5104744,,,,,,,,147,LLD,147LLD,252.1161682,243.4060822
115,159,115159,46.0513794,55.43254337,,126,WSJ,126WSJ,64.36034918,71.71907652,,,,,,,,147,HDS,147HDS,259.6043328,245.6439161
115,160,115160,250.7277208,259.9820544,,126,WPN,126WPN,76.72389541,79.7515382,,,,,,,,147,CHP,147CHP,240.7863412,246.5354783
115,161,115161,176.0937533,198.4821622,,126,OCO,126OCO,78.06863943,81.41188053,,,,,,,,147,MNM,147MNM,244.6851066,251.0067967
115,162,115162,170.5095148,204.9467563,,126,MTC,126MTC,79.40841747,82.95275168,,,,,,,,147,EUC,147EUC,250.0201147,257.6160065
115,163,115163,126.3601141,153.5588897,,126,POG,126POG,90.70669609,91.0804159,,,,,,,,147,SNY,147SNY,262.4866817,268.676291
115,164,115164,166.3640477,182.8826479,,126,BVD,126BVD,90.98304198,93.99956863,,,,,,,,147,ABB,147ABB,291.5088523,297.6070616
115,165,115165,90.8133928,106.9692705,,126,SHB,126SHB,93.03703374,100.2322497,,,,,,,,147,RMN,147RMN,323.2688148,310.5455064
115,166,115166,350.5799636,387.0884629,,126,ABB,126ABB,95.52391878,101.2147174,,,,,,,,147,TOH,147TOH,326.6017794,323.9381756
115,167,115167,159.5253996,189.8633095,,126,MWI,126MWI,98.88115188,102.224393,,,,,,,,147,WIN,147WIN,317.4172864,326.2843761
115,168,115168,126.3456135,147.1538726,,126,WDL,126WDL,97.75607793,104.8851987,,,,,,,,147,WSJ,147WSJ,320.7602844,327.5820101
115,169,115169,149.0612687,164.9487889,,126,CBS,126CBS,95.24821225,105.7741815,,,,,,,,147,LSE,147LSE,333.6131005,341.8081895
115,170,115170,318.912311,320.1521847,,126,TOH,126TOH,105.0351458,110.2663842,,,,,,,,147,LUW,147LUW,334.5651343,343.1934299
115,171,115171,247.3476726,269.9464527,,126,MSN,126MSN,130.0883014,127.4589682,,,,,,,,147,WIT,147WIT,348.8305199,354.9287292
